Tree,Species,Direction,Cover Class,,
16,Mapleleaf viburnum,N,0,,
16,Buckthorn,S,0,,
16,Multiflora rose,S,0,,
16,Honeysuckle,S,0,,
16,Privet,S,0,,
16,Spicebush,S,1,,
16,Rubus,S,1,,
16,Mapleleaf viburnum,S,0,,
160,Buckthorn,N,0,,
160,Multiflora rose,N,0,,
160,Honeysuckle,N,0,,
160,Privet,N,0,,
160,Spicebush,N,1,,
160,Rubus,N,1,,
160,Mapleleaf viburnum,N,0,,
160,Buckthorn,S,1,,
160,Multiflora rose,S,1,,
160,Honeysuckle,S,0,,
160,Privet,S,0,,
160,Spicebush,S,1,,
160,Rubus,S,1,,
160,Mapleleaf viburnum,S,0,,
185,Buckthorn,N,1,,
185,Multiflora rose,N,1,,
185,Honeysuckle,N,1,,
185,Privet,N,0,,
185,Spicebush,N,0,,
185,Rubus,N,0,,
185,Mapleleaf viburnum,N,0,,
185,Buckthorn,S,1,,
185,Multiflora rose,S,1,,
185,Honeysuckle,S,0,,
185,Privet,S,0,,
185,Rubus,S,0,,
185,Mapleleaf viburnum,S,0,,
159,Buckthorn,N,1,,
159,Multiflora rose,N,0,,
159,Honeysuckle,N,0,,
159,Privet,N,0,,
159,Spicebush,N,0,,
159,Rubus,N,0,,
159,Mapleleaf viburnum,N,0,,
159,Buckthorn,S,1,,
159,Multiflora rose,S,1,,
159,Honeysuckle,S,0,,
159,Privet,S,0,,
159,Spicebush,S,1,,
159,Rubus,S,0,,
159,Mapleleaf viburnum,S,0,,
331,Buckthorn,N,1,,
331,Multiflora rose,N,1,,
331,Honeysuckle,N,0,,
331,Privet,N,0,,
331,Spicebush,N,0,,
331,Rubus,N,0,,
331,Mapleleaf viburnum,N,0,,
331,Buckthorn,S,0,,
331,Multiflora rose,S,0,,
331,Honeysuckle,S,0,,
331,Privet,S,0,,
331,Spicebush,S,0,,
331,Rubus,S,1,,
331,Mapleleaf viburnum,S,0,,
18,Buckthorn,N,1,,
18,Multiflora rose,N,0,,
18,Honeysuckle,N,0,,
18,Privet,N,0,,
18,Spicebush,N,0,,
18,Rubus,N,0,,
18,Mapleleaf viburnum,N,0,,
18,Buckthorn,S,0,,
18,Multiflora rose,S,0,,
18,Honeysuckle,S,0,,
18,Privet,S,0,,
18,Spicebush,S,0,,
18,Rubus,S,0,,
18,Mapleleaf viburnum,S,1,,
161,Buckthorn,N,1,,
161,Multiflora rose,N,0,,
161,Honeysuckle,N,0,,
161,Privet,N,0,,
161,Spicebush,N,0,,
161,Rubus,N,1,,
161,Mapleleaf viburnum,N,0,,
161,Buckthorn,S,0,,
161,Multiflora rose,S,1,,
161,Honeysuckle,S,0,,
161,Privet,S,0,,
161,Spicebush,S,1,,
161,Rubus,S,1,,
161,Mapleleaf viburnum,S,0,,
381,Buckthorn,N,0,,
381,Multiflora rose,N,0,,
381,Honeysuckle,N,0,,
381,Privet,N,0,,
381,Spicebush,N,0,,
381,Rubus,N,0,,
381,Mapleleaf viburnum,N,0,,
381,Buckthorn,S,1,,
381,Multiflora rose,S,0,,
381,Honeysuckle,S,0,,
381,Privet,S,0,,
381,Spicebush,S,0,,
381,Rubus,S,1,,
381,Mapleleaf viburnum,S,0,,
897,Buckthorn,N,1,,
897,Multiflora rose,N,0,,
897,Honeysuckle,N,0,,
897,Privet,N,0,,
897,Spicebush,N,0,,
897,Rubus,N,0,,
897,Mapleleaf viburnum,N,0,,
897,Buckthorn,S,0,,
897,Multiflora rose,S,0,,
897,Honeysuckle,S,0,,
897,Privet,S,0,,
897,Spicebush,S,0,,
897,Rubus,S,0,,
897,Mapleleaf viburnum,S,0,,
996,Buckthorn,N,0,,
996,Multiflora rose,N,0,,
996,Honeysuckle,N,0,,
996,Privet,N,0,,
996,Spicebush,N,0,,
996,Rubus,N,0,,
996,Mapleleaf viburnum,N,0,,
996,Buckthorn,S,1,,
996,Multiflora rose,S,0,,
996,Honeysuckle,S,0,,
996,Privet,S,0,,
996,Spicebush,S,0,,
996,Rubus,S,0,,
996,Mapleleaf viburnum,S,0,,
15,Buckthorn,N,1,,
15,Multiflora rose,N,0,,
15,Honeysuckle,N,1,,
15,Privet,N,0,,
15,Spicebush,N,1,,
15,Rubus,N,1,,
15,Mapleleaf viburnum,N,0,,
15,Buckthorn,S,0,,
15,Multiflora rose,S,0,,
15,Honeysuckle,S,0,,
15,Privet,S,0,,
15,Spicebush,S,0,,
15,Rubus,S,0,,
15,Mapleleaf viburnum,S,1,,
340,Buckthorn,N,1,,
340,Multiflora rose,N,1,,
340,Honeysuckle,N,0,,
340,Privet,N,0,,
340,Spicebush,N,1,,
340,Rubus,N,0,,
340,Mapleleaf viburnum,N,0,,
340,Buckthorn,S,1,,
340,Multiflora rose,S,1,,
340,Honeysuckle,S,0,,
340,Privet,S,0,,
340,Spicebush,S,0,,
340,Rubus,S,0,,
340,Mapleleaf viburnum,S,0,,
333,Buckthorn,N,1,,
333,Multiflora rose,N,1,,
333,Honeysuckle,N,0,,
333,Privet,N,0,,
333,Spicebush,N,0,,
333,Rubus,N,0,,
333,Mapleleaf viburnum,N,0,,
333,Buckthorn,S,1,,
333,Multiflora rose,S,0,,
333,Honeysuckle,S,0,,
333,Privet,S,0,,
333,Spicebush,S,0,,
333,Rubus,S,0,,
333,Mapleleaf viburnum,S,0,,
173,Buckthorn,N,1,,
173,Multiflora rose,N,0,,
173,Honeysuckle,N,0,,
173,Privet,N,0,,
173,Spicebush,N,0,,
173,Rubus,N,0,,
173,Mapleleaf viburnum,N,1,,
173,Buckthorn,S,1,,
173,Multiflora rose,S,0,,
173,Honeysuckle,S,0,,
173,Privet,S,0,,
173,Spicebush,S,0,,
173,Rubus,S,0,,
173,Mapleleaf viburnum,S,0,,
326,Buckthorn,N,1,,
326,Multiflora rose,N,1,,
326,Honeysuckle,N,0,,
326,Privet,N,0,,
326,Spicebush,N,0,,
326,Rubus,N,0,,
326,Mapleleaf viburnum,N,0,,
326,Buckthorn,S,1,,
326,Multiflora rose,S,0,,
326,Honeysuckle,S,0,,
326,Privet,S,0,,
326,Spicebush,S,0,,
326,Rubus,S,0,,
326,Mapleleaf viburnum,S,0,,
176,Buckthorn,N,0,,
176,Multiflora rose,N,1,,
176,Honeysuckle,N,0,,
176,Privet,N,0,,
176,Spicebush,N,0,,
176,Rubus,N,1,,
176,Mapleleaf viburnum,N,0,,
176,Buckthorn,S,0,,
176,Multiflora rose,S,0,,
176,Honeysuckle,S,0,,
176,Privet,S,0,,
176,Spicebush,S,0,,
176,Rubus,S,1,,
176,Mapleleaf viburnum,S,0,,
9,Buckthorn,N,1,,
9,Multiflora rose,N,0,,
9,Honeysuckle,N,0,,
9,Privet,N,0,,
9,Spicebush,N,0,,
9,Rubus,N,0,,
9,Mapleleaf viburnum,N,0,,
9,Buckthorn,S,0,,
9,Multiflora rose,S,1,,
9,Honeysuckle,S,0,,
9,Privet,S,0,,
9,Spicebush,S,0,,
9,Rubus,S,1,,
9,Mapleleaf viburnum,S,0,,
13,Buckthorn,N,0,,
13,Multiflora rose,N,0,,
13,Honeysuckle,N,0,,
13,Privet,N,0,,
13,Spicebush,N,0,,
13,Rubus,N,1,,
13,Mapleleaf viburnum,N,0,,
13,Buckthorn,S,0,,
13,Multiflora rose,S,0,,
13,Honeysuckle,S,0,,
13,Privet,S,0,,
13,Spicebush,S,1,,
13,Rubus,S,1,,
13,Mapleleaf viburnum,S,0,,
8,Buckthorn,N,0,,
8,Multiflora rose,N,1,,
8,Honeysuckle,N,0,,
8,Privet,N,0,,
8,Spicebush,N,0,,
8,Rubus,N,1,,
8,Mapleleaf viburnum,N,0,,
8,Buckthorn,S,1,,
8,Multiflora rose,S,0,,
8,Honeysuckle,S,0,,
8,Privet,S,0,,
8,Spicebush,S,1,,
8,Rubus,S,0,,
8,Mapleleaf viburnum,S,0,,
291,Buckthorn,N,1,,
291,Multiflora rose,N,1,,
291,Honeysuckle,N,0,,
291,Privet,N,0,,
291,Spicebush,N,0,,
291,Rubus,N,0,,
291,Mapleleaf viburnum,N,0,,
291,Buckthorn,S,0,,
291,Multiflora rose,S,1,,
291,Honeysuckle,S,0,,
291,Privet,S,0,,
291,Spicebush,S,0,,
291,Rubus,S,0,,
291,Mapleleaf viburnum,S,0,,
20,Buckthorn,N,1,,
20,Multiflora rose,N,0,,
20,Honeysuckle,N,0,,
20,Privet,N,0,,
20,Spicebush,N,0,,
20,Rubus,N,0,,
20,Mapleleaf viburnum,N,0,,
20,Buckthorn,S,0,,
20,Multiflora rose,S,1,,
20,Honeysuckle,S,1,,
20,Privet,S,0,,
20,Spicebush,S,1,,
20,Rubus,S,1,,
20,Mapleleaf viburnum,S,0,,
192,Buckthorn,N,1,,
192,Multiflora rose,N,0,,
192,Honeysuckle,N,0,,
192,Privet,N,0,,
192,Spicebush,N,0,,
192,Rubus,N,0,,
192,Mapleleaf viburnum,N,0,,
192,Buckthorn,S,1,,
192,Multiflora rose,S,1,,
192,Honeysuckle,S,0,,
192,Privet,S,0,,
192,Spicebush,S,0,,
192,Rubus,S,1,,
192,Mapleleaf viburnum,S,0,,
19,Buckthorn,N,1,,
19,Multiflora rose,N,1,,
19,Honeysuckle,N,0,,
19,Privet,N,0,,
19,Spicebush,N,1,,
19,Rubus,N,0,,
19,Mapleleaf viburnum,N,0,,
19,Buckthorn,S,1,,
19,Multiflora rose,S,0,,
19,Honeysuckle,S,1,,
19,Privet,S,0,,
19,Spicebush,S,0,,
19,Rubus,S,1,,
19,Mapleleaf viburnum,S,0,,
345,Buckthorn,N,0,,
345,Multiflora rose,N,1,,
345,Honeysuckle,N,0,,
345,Privet,N,0,,
345,Spicebush,N,0,,
345,Rubus,N,0,,
345,Mapleleaf viburnum,N,0,,
345,Buckthorn,S,1,,
345,Multiflora rose,S,1,,
345,Honeysuckle,S,0,,
345,Privet,S,0,,
345,Spicebush,S,1,,
345,Rubus,S,0,,
345,Mapleleaf viburnum,S,0,,
289,Buckthorn,N,1,,
289,Multiflora rose,N,1,,
289,Honeysuckle,N,0,,
289,Privet,N,0,,
289,Spicebush,N,0,,
289,Rubus,N,1,,
289,Mapleleaf viburnum,N,0,,
289,Buckthorn,S,0,,
289,Multiflora rose,S,0,,
289,Honeysuckle,S,0,,
289,Privet,S,0,,
289,Spicebush,S,0,,
289,Rubus,S,0,,
289,Mapleleaf viburnum,S,0,,
174,Buckthorn,N,0,,
174,Multiflora rose,N,0,,
174,Honeysuckle,N,0,,
174,Privet,N,0,,
174,Spicebush,N,0,,
174,Rubus,N,0,,
174,Mapleleaf viburnum,N,0,,
174,Buckthorn,S,0,,
174,Multiflora rose,S,0,,
174,Honeysuckle,S,0,,
174,Privet,S,0,,
174,Spicebush,S,0,,
174,Rubus,S,0,,
174,Mapleleaf viburnum,S,0,,
132,Buckthorn,N,1,,
132,Multiflora rose,N,1,,
132,Honeysuckle,N,0,,
132,Privet,N,0,,
132,Spicebush,N,0,,
132,Rubus,N,0,,
132,Mapleleaf viburnum,N,0,,
132,Buckthorn,S,0,,
132,Multiflora rose,S,0,,
132,Honeysuckle,S,0,,
132,Privet,S,0,,
132,Spicebush,S,0,,
132,Rubus,S,0,,
132,Mapleleaf viburnum,S,0,,
337,Buckthorn,N,0,,
337,Multiflora rose,N,1,,
337,Honeysuckle,N,0,,
337,Privet,N,0,,
337,Spicebush,N,0,,
337,Rubus,N,1,,
337,Mapleleaf viburnum,N,0,,
337,Buckthorn,S,0,,
337,Multiflora rose,S,1,,
337,Honeysuckle,S,0,,
337,Privet,S,0,,
337,Spicebush,S,0,,
337,Rubus,S,1,,
337,Mapleleaf viburnum,S,1,,
129,Buckthorn,N,0,,
129,Multiflora rose,N,0,,
129,Honeysuckle,N,0,,
129,Privet,N,0,,
129,Spicebush,N,0,,
129,Rubus,N,1,,
129,Mapleleaf viburnum,N,0,,
129,Buckthorn,S,0,,
129,Multiflora rose,S,1,,
129,Honeysuckle,S,0,,
129,Privet,S,0,,
129,Spicebush,S,0,,
129,Rubus,S,0,,
129,Mapleleaf viburnum,S,0,,
14,Buckthorn,N,0,,
14,Multiflora rose,N,0,,
14,Honeysuckle,N,0,,
14,Privet,N,0,,
14,Spicebush,N,0,,
14,Rubus,N,1,,
14,Mapleleaf viburnum,N,0,,
14,Buckthorn,S,1,,
14,Multiflora rose,S,1,,
14,Honeysuckle,S,0,,
14,Privet,S,0,,
14,Spicebush,S,0,,
14,Rubus,S,0,,
14,Mapleleaf viburnum,S,0,,
343,Buckthorn,N,0,,
343,Multiflora rose,N,1,,
343,Honeysuckle,N,0,,
343,Privet,N,0,,
343,Spicebush,N,0,,
343,Rubus,N,1,,
343,Mapleleaf viburnum,N,0,,
343,Buckthorn,S,0,,
343,Multiflora rose,S,0,,
343,Honeysuckle,S,0,,
343,Privet,S,0,,
343,Spicebush,S,0,,
343,Rubus,S,1,,
343,Mapleleaf viburnum,S,0,,
131,Buckthorn,N,0,,
131,Multiflora rose,N,1,,
131,Honeysuckle,N,0,,
131,Privet,N,0,,
131,Spicebush,N,0,,
131,Rubus,N,1,,
131,Mapleleaf viburnum,N,0,,
131,Buckthorn,S,0,,
131,Multiflora rose,S,1,,
131,Honeysuckle,S,0,,
131,Privet,S,0,,
131,Spicebush,S,0,,
131,Rubus,S,1,,
131,Mapleleaf viburnum,S,0,,
325,Buckthorn,N,0,,
325,Multiflora rose,N,1,,
325,Honeysuckle,N,0,,
325,Privet,N,0,,
325,Spicebush,N,0,,
325,Rubus,N,1,,
325,Mapleleaf viburnum,N,0,,
325,Buckthorn,S,0,,
325,Multiflora rose,S,1,,
325,Honeysuckle,S,0,,
325,Privet,S,0,,
325,Spicebush,S,0,,
325,Rubus,S,1,,
325,Mapleleaf viburnum,S,0,,
138,Buckthorn,N,1,,
138,Multiflora rose,N,1,,
138,Honeysuckle,N,0,,
138,Privet,N,0,,
138,Spicebush,N,0,,
138,Rubus,N,0,,
138,Mapleleaf viburnum,N,0,,
138,Buckthorn,S,0,,
138,Multiflora rose,S,0,,
138,Honeysuckle,S,0,,
138,Privet,S,0,,
138,Spicebush,S,0,,
138,Rubus,S,0,,
138,Mapleleaf viburnum,S,0,,
399,Buckthorn,N,1,,
399,Multiflora rose,N,0,,
399,Honeysuckle,N,0,,
399,Privet,N,0,,
399,Spicebush,N,0,,
399,Rubus,N,0,,
399,Mapleleaf viburnum,N,0,,
399,Buckthorn,S,1,,
399,Multiflora rose,S,0,,
399,Honeysuckle,S,0,,
399,Privet,S,0,,
399,Spicebush,S,0,,
399,Rubus,S,0,,
399,Mapleleaf viburnum,S,0,,
127,Buckthorn,N,0,,
127,Multiflora rose,N,1,,
127,Honeysuckle,N,0,,
127,Privet,N,0,,
127,Spicebush,N,0,,
127,Rubus,N,1,,
127,Mapleleaf viburnum,N,0,,
127,Buckthorn,S,0,,
127,Multiflora rose,S,0,,
127,Honeysuckle,S,0,,
127,Privet,S,0,,
127,Spicebush,S,0,,
127,Rubus,S,0,,
127,Mapleleaf viburnum,S,1,,
347,Buckthorn,N,2,,
347,Multiflora rose,N,0,,
347,Honeysuckle,N,0,,
347,Privet,N,0,,
347,Spicebush,N,0,,
347,Rubus,N,0,,
347,Mapleleaf viburnum,N,0,,
347,Buckthorn,S,1,,
347,Multiflora rose,S,0,,
347,Honeysuckle,S,0,,
347,Privet,S,1,,
347,Spicebush,S,0,,
347,Rubus,S,0,,
347,Mapleleaf viburnum,S,0,,
164,Buckthorn,N,0,,
164,Multiflora rose,N,1,,
164,Honeysuckle,N,0,,
164,Privet,N,0,,
164,Spicebush,N,0,,
164,Rubus,N,0,,
164,Mapleleaf viburnum,N,0,,
164,Buckthorn,S,0,,
164,Multiflora rose,S,1,,
164,Honeysuckle,S,0,,
164,Privet,S,1,,
164,Spicebush,S,0,,
164,Rubus,S,0,,
164,Mapleleaf viburnum,S,0,,
209,Buckthorn,N,1,,
209,Multiflora rose,N,1,,
209,Honeysuckle,N,0,,
209,Privet,N,0,,
209,Spicebush,N,0,,
209,Rubus,N,0,,
209,Mapleleaf viburnum,N,0,,
209,Buckthorn,S,0,,
209,Multiflora rose,S,1,,
209,Honeysuckle,S,0,,
209,Privet,S,0,,
209,Spicebush,S,0,,
209,Rubus,S,0,,
209,Mapleleaf viburnum,S,0,,
130,Buckthorn,N,0,,
130,Multiflora rose,N,1,,
130,Honeysuckle,N,0,,
130,Privet,N,0,,
130,Spicebush,N,0,,
130,Rubus,N,1,,
130,Mapleleaf viburnum,N,0,,
130,Buckthorn,S,0,,
130,Multiflora rose,S,0,,
130,Honeysuckle,S,0,,
130,Privet,S,0,,
130,Spicebush,S,0,,
130,Rubus,S,0,,
130,Mapleleaf viburnum,S,0,,
274,Buckthorn,N,1,,
274,Multiflora rose,N,1,,
274,Honeysuckle,N,0,,
274,Privet,N,0,,
274,Spicebush,N,0,,
274,Rubus,N,1,,
274,Mapleleaf viburnum,N,0,,
274,Buckthorn,S,1,,
274,Multiflora rose,S,1,,
274,Honeysuckle,S,0,,
274,Privet,S,1,,
274,Spicebush,S,0,,
274,Rubus,S,0,,
274,Mapleleaf viburnum,S,0,,
126,Buckthorn,N,0,,
126,Multiflora rose,N,1,,
126,Honeysuckle,N,0,,
126,Privet,N,0,,
126,Spicebush,N,0,,
126,Rubus,N,0,,
126,Mapleleaf viburnum,N,0,,
126,Buckthorn,S,1,,
126,Multiflora rose,S,1,,
126,Honeysuckle,S,0,,
126,Privet,S,0,,
126,Spicebush,S,0,,
126,Rubus,S,0,,
126,Mapleleaf viburnum,S,0,,
287,Buckthorn,N,0,,
287,Multiflora rose,N,1,,
287,Honeysuckle,N,0,,
287,Privet,N,0,,
287,Spicebush,N,0,,
287,Rubus,N,0,,
287,Mapleleaf viburnum,N,0,,
287,Buckthorn,S,1,,
287,Multiflora rose,S,1,,
287,Honeysuckle,S,0,,
287,Privet,S,0,,
287,Spicebush,S,0,,
287,Rubus,S,0,,
287,Mapleleaf viburnum,S,0,,
128,Buckthorn,N,0,,
128,Multiflora rose,N,1,,
128,Honeysuckle,N,1,,
128,Privet,N,0,,
128,Spicebush,N,0,,
128,Rubus,N,0,,
128,Mapleleaf viburnum,N,0,,
128,Buckthorn,S,0,,
128,Multiflora rose,S,1,,
128,Honeysuckle,S,0,,
128,Privet,S,0,,
128,Spicebush,S,0,,
128,Rubus,S,0,,
128,Mapleleaf viburnum,S,0,,
893,Buckthorn,N,1,,
893,Multiflora rose,N,1,,
893,Honeysuckle,N,0,,
893,Privet,N,0,,
893,Spicebush,N,0,,
893,Rubus,N,0,,
893,Mapleleaf viburnum,N,1,,
893,Buckthorn,S,1,,
893,Multiflora rose,S,2,,
893,Honeysuckle,S,0,,
893,Privet,S,0,,
893,Spicebush,S,0,,
893,Rubus,S,0,,
893,Mapleleaf viburnum,S,0,,
885,Buckthorn,N,1,,
885,Multiflora rose,N,1,,
885,Honeysuckle,N,1,,
885,Privet,N,1,,
885,Spicebush,N,0,,
885,Rubus,N,0,,
885,Mapleleaf viburnum,N,0,,
885,Buckthorn,S,1,,
885,Multiflora rose,S,1,,
885,Honeysuckle,S,1,,
885,Privet,S,0,,
885,Spicebush,S,0,,
885,Rubus,S,0,,
885,Mapleleaf viburnum,S,0,,
898,Buckthorn,N,0,,
898,Multiflora rose,N,1,,
898,Honeysuckle,N,0,,
898,Privet,N,0,,
898,Spicebush,N,0,,
898,Rubus,N,0,,
898,Mapleleaf viburnum,N,0,,
898,Buckthorn,S,1,,
898,Multiflora rose,S,0,,
898,Honeysuckle,S,0,,
898,Privet,S,1,,
898,Spicebush,S,0,,
898,Rubus,S,0,,
898,Mapleleaf viburnum,S,0,,
894,Buckthorn,N,1,,
894,Multiflora rose,N,1,,
894,Honeysuckle,N,1,,
894,Privet,N,0,,
894,Spicebush,N,0,,
894,Rubus,N,0,,
894,Mapleleaf viburnum,N,1,,
894,Buckthorn,S,2,,
894,Multiflora rose,S,0,,
894,Honeysuckle,S,1,,
894,Privet,S,0,,
894,Spicebush,S,0,,
894,Rubus,S,0,,
894,Mapleleaf viburnum,S,0,,
253,Buckthorn,N,1,,
253,Multiflora rose,N,2,,
253,Honeysuckle,N,0,,
253,Privet,N,1,,
253,Spicebush,N,0,,
253,Rubus,N,0,,
253,Mapleleaf viburnum,N,1,,
253,Buckthorn,S,1,,
253,Multiflora rose,S,1,,
253,Honeysuckle,S,1,,
253,Privet,S,0,,
253,Spicebush,S,0,,
253,Rubus,S,0,,
253,Mapleleaf viburnum,S,0,,
297,Buckthorn,N,1,,
297,Multiflora rose,N,0,,
297,Honeysuckle,N,0,,
297,Privet,N,0,,
297,Spicebush,N,0,,
297,Rubus,N,0,,
297,Mapleleaf viburnum,N,0,,
297,Buckthorn,S,0,,
297,Multiflora rose,S,1,,
297,Honeysuckle,S,0,,
297,Privet,S,0,,
297,Spicebush,S,0,,
297,Rubus,S,0,,
297,Mapleleaf viburnum,S,0,,
348,Buckthorn,N,1,,
348,Multiflora rose,N,0,,
348,Honeysuckle,N,1,,
348,Privet,N,0,,
348,Spicebush,N,0,,
348,Rubus,N,0,,
348,Mapleleaf viburnum,N,1,,
348,Buckthorn,S,1,,
348,Multiflora rose,S,1,,
348,Honeysuckle,S,0,,
348,Privet,S,1,,
348,Spicebush,S,0,,
348,Rubus,S,0,,
348,Mapleleaf viburnum,S,1,,
864,Buckthorn,N,1,,
864,Multiflora rose,N,1,,
864,Honeysuckle,N,0,,
864,Privet,N,0,,
864,Spicebush,N,0,,
864,Rubus,N,1,,
864,Mapleleaf viburnum,N,0,,
864,Buckthorn,S,0,,
864,Multiflora rose,S,0,,
864,Honeysuckle,S,0,,
864,Privet,S,0,,
864,Spicebush,S,0,,
864,Rubus,S,1,,
864,Mapleleaf viburnum,S,0,,
371,Buckthorn,N,1,,
371,Multiflora rose,N,0,,
371,Honeysuckle,N,1,,
371,Privet,N,0,,
371,Spicebush,N,0,,
371,Rubus,N,0,,
371,Mapleleaf viburnum,N,0,,
371,Buckthorn,S,1,,
371,Multiflora rose,S,1,,
371,Honeysuckle,S,1,,
371,Privet,S,0,,
371,Spicebush,S,0,,
371,Rubus,S,0,,
371,Mapleleaf viburnum,S,1,,
300,Buckthorn,N,0,,
300,Multiflora rose,N,1,,
300,Honeysuckle,N,0,,
300,Privet,N,1,,
300,Spicebush,N,0,,
300,Rubus,N,1,,
300,Mapleleaf viburnum,N,1,,
300,Buckthorn,S,1,,
300,Multiflora rose,S,2,,
300,Honeysuckle,S,0,,
300,Privet,S,1,,
300,Spicebush,S,0,,
300,Rubus,S,1,,
300,Mapleleaf viburnum,S,0,,
197,Buckthorn,N,1,,
197,Multiflora rose,N,1,,
197,Honeysuckle,N,0,,
197,Privet,N,1,,
197,Spicebush,N,0,,
197,Rubus,N,1,,
197,Mapleleaf viburnum,N,1,,
197,Buckthorn,S,0,,
197,Multiflora rose,S,0,,
197,Honeysuckle,S,0,,
197,Privet,S,1,,
197,Spicebush,S,0,,
197,Rubus,S,0,,
197,Mapleleaf viburnum,S,0,,
351,Buckthorn,N,1,,
351,Multiflora rose,N,0,,
351,Honeysuckle,N,0,,
351,Privet,N,0,,
351,Spicebush,N,0,,
351,Rubus,N,0,,
351,Mapleleaf viburnum,N,0,,
351,Buckthorn,S,1,,
351,Multiflora rose,S,1,,
351,Honeysuckle,S,1,,
351,Privet,S,0,,
351,Spicebush,S,0,,
351,Rubus,S,0,,
351,Mapleleaf viburnum,S,0,,
883,Buckthorn,N,0,,
883,Multiflora rose,N,0,,
883,Honeysuckle,N,0,,
883,Privet,N,1,,
883,Spicebush,N,0,,
883,Rubus,N,0,,
883,Mapleleaf viburnum,N,0,,
883,Buckthorn,S,1,,
883,Multiflora rose,S,1,,
883,Honeysuckle,S,1,,
883,Privet,S,0,,
883,Spicebush,S,0,,
883,Rubus,S,0,,
883,Mapleleaf viburnum,S,1,,
358,Buckthorn,N,1,,
358,Multiflora rose,N,3,,
358,Honeysuckle,N,0,,
358,Privet,N,0,,
358,Spicebush,N,0,,
358,Rubus,N,1,,
358,Mapleleaf viburnum,N,0,,
358,Buckthorn,S,1,,
358,Multiflora rose,S,3,,
358,Honeysuckle,S,0,,
358,Privet,S,0,,
358,Spicebush,S,0,,
358,Rubus,S,1,,
358,Mapleleaf viburnum,S,0,,
376,Buckthorn,N,1,,
376,Multiflora rose,N,3,,
376,Honeysuckle,N,0,,
376,Privet,N,0,,
376,Spicebush,N,0,,
376,Rubus,N,0,,
376,Mapleleaf viburnum,N,0,,
376,Buckthorn,S,1,,
376,Multiflora rose,S,2,,
376,Honeysuckle,S,0,,
376,Privet,S,0,,
376,Spicebush,S,0,,
376,Rubus,S,0,,
376,Mapleleaf viburnum,S,0,,
395,Buckthorn,N,0,,
395,Multiflora rose,N,2,,
395,Honeysuckle,N,1,,
395,Privet,N,0,,
395,Spicebush,N,0,,
395,Rubus,N,1,,
395,Mapleleaf viburnum,N,0,,
395,Buckthorn,S,1,,
395,Multiflora rose,S,0,,
395,Honeysuckle,S,0,,
395,Privet,S,1,,
395,Spicebush,S,0,,
395,Rubus,S,1,,
395,Mapleleaf viburnum,S,1,,
251,Buckthorn,N,1,,
251,Multiflora rose,N,4,,
251,Honeysuckle,N,1,,
251,Privet,N,0,,
251,Spicebush,N,0,,
251,Rubus,N,1,,
251,Mapleleaf viburnum,N,0,,
251,Buckthorn,S,1,,
251,Multiflora rose,S,3,,
251,Honeysuckle,S,1,,
251,Privet,S,0,,
251,Spicebush,S,0,,
251,Rubus,S,1,,
251,Mapleleaf viburnum,S,1,,
280,Buckthorn,N,1,,
280,Multiflora rose,N,4,,
280,Honeysuckle,N,1,,
280,Privet,N,0,,
280,Spicebush,N,0,,
280,Rubus,N,1,,
280,Mapleleaf viburnum,N,0,,
280,Buckthorn,S,1,,
280,Multiflora rose,S,2,,
280,Honeysuckle,S,0,,
280,Privet,S,0,,
280,Spicebush,S,0,,
280,Rubus,S,1,,
280,Mapleleaf viburnum,S,0,,
252,Buckthorn,N,1,,
252,Multiflora rose,N,0,,
252,Honeysuckle,N,0,,
252,Privet,N,0,,
252,Spicebush,N,0,,
252,Rubus,N,0,,
252,Mapleleaf viburnum,N,0,,
252,Buckthorn,S,1,,
252,Multiflora rose,S,0,,
252,Honeysuckle,S,0,,
252,Privet,S,0,,
252,Spicebush,S,0,,
252,Rubus,S,0,,
252,Mapleleaf viburnum,S,0,,
999,Buckthorn,N,0,,
999,Multiflora rose,N,1,,
999,Honeysuckle,N,1,,
999,Privet,N,0,,
999,Spicebush,N,0,,
999,Rubus,N,1,,
999,Mapleleaf viburnum,N,1,,
999,Buckthorn,S,1,,
999,Multiflora rose,S,1,,
999,Honeysuckle,S,0,,
999,Privet,S,1,,
999,Spicebush,S,0,,
999,Rubus,S,1,,
999,Mapleleaf viburnum,S,1,,
400,Buckthorn,N,1,,
400,Multiflora rose,N,0,,
400,Honeysuckle,N,0,,
400,Privet,N,1,,
400,Spicebush,N,0,,
400,Rubus,N,1,,
400,Mapleleaf viburnum,N,0,,
400,Buckthorn,S,1,,
400,Multiflora rose,S,0,,
400,Honeysuckle,S,0,,
400,Privet,S,0,,
400,Spicebush,S,0,,
400,Rubus,S,0,,
400,Mapleleaf viburnum,S,0,,
308,Buckthorn,N,1,,
308,Multiflora rose,N,4,,
308,Honeysuckle,N,0,,
308,Privet,N,0,,
308,Spicebush,N,0,,
308,Rubus,N,1,,
308,Mapleleaf viburnum,N,0,,
308,Buckthorn,S,1,,
308,Multiflora rose,S,1,,
308,Honeysuckle,S,0,,
308,Privet,S,1,,
308,Spicebush,S,0,,
308,Rubus,S,1,,
308,Mapleleaf viburnum,S,0,,
272,Buckthorn,N,1,,
272,Multiflora rose,N,0,,
272,Honeysuckle,N,1,,
272,Privet,N,0,,
272,Spicebush,N,0,,
272,Rubus,N,1,,
